Feature 01,Feature 02,Feature 03,Feature 04,Feature 05,Feature 06,Feature 07,Label
0.642415216558359,2.4644895395727033,0.9929681455041519,-0.8273578788278679,1.9331267411903983,1.0432786507464997,2.695876969976052,D
3.511729423942024,1.0706324057641594,-0.9632517710233576,-1.7291937223653804,0.2973588538691425,2.3208412488210572,1.077310226866911,D
-2.304138929012543,1.4233570035068488,2.8008328988732343,-4.677195331462923,2.366400008778444,1.2224894029534412,4.0038269239852555,B
1.5803239655295758,-2.5908015590321676,0.8038613223758072,-1.3240329942305333,0.911830528483228,-1.051143349986655,-1.9266956758712865,D
0.03419100329940328,1.1180144464680786,-0.4407965955843335,-3.416863333013162,3.1109820234302212,-1.5976959755055602,1.3922936626365747,A
-1.1546739433879238,2.1202657599780963,0.3111690848466151,-2.9523098906167524,2.488190919568098,3.218747166930343,1.3332080596601183,B
-2.228178587163492,-1.8716515619085918,0.5118139443742806,1.549742974716979,-1.1943625256526937,1.4599164891498508,1.9415173828698333,C
1.6238673880346526,-2.931646603745399,-0.35608832619251857,-0.5658567036597504,1.7278479878451156,-2.9538119134263114,-1.7950648876393989,D
3.2743225832892433,1.0046459535721284,0.6379039909431454,-0.8959478733269561,-0.319657180468254,1.1492315913842177,1.8360058367064196,D
-3.485360489930467,-2.1972464749515193,-0.011563512595317653,0.03904469371573893,-3.1361682477857635,1.8314007512708799,4.115013507198715,C
-0.106876923098288,3.252493071799127,-0.5958414864042012,3.869185948653054,2.4478047846161903,3.7610431014169636,4.8425048215606,C
-1.3654979412198585,-2.0596040675837473,0.6738702408482498,0.6377701506229398,2.0055402734453143,3.4758502909686833,-2.381039838757024,A
1.7524476135979312,-2.4500040376933097,0.413836397245243,-2.21202357600612,0.43145111505112155,-1.6019837866159221,-2.3075972090653245,D
0.03204803781374643,2.443331583334871,0.32922074699673876,-0.07241492162523233,-1.7143981675110733,-3.939137893608215,-0.5996959865659244,B
-2.707925612299985,1.4615553535883647,1.4822876205486955,1.3626334498112267,2.821431980916501,3.639719958614993,-0.9144249540626492,B
2.269573194526502,-1.9130530289884256,0.29306228777589666,-2.7417408158702825,2.4213570575659027,-2.346485742330513,-3.1343864955040392,D
-2.1838417959139726,-0.6916067442996372,2.1653913863601395,1.140651314527809,-1.7411302318807178,0.7690927455603074,1.5315206487983666,C
-0.09510365799009879,2.188612132491042,0.3104391084699804,-0.5947653194287514,-1.317841718020047,-4.331524099086842,0.12342560295094085,B
-3.7036646180933874,-1.2813859537426144,0.9854779050232486,3.5815095702122837,-3.192855631060064,0.29079391218120776,-5.7762390259509555,D
2.4133748607048897,-3.3635127266453546,-0.20968182683675654,1.569813194301297,1.6580187817619727,1.3518852647915898,1.674515395412688,B
-4.561366471039186,-3.0322247879356947,-0.2450660534299316,0.8186616506293996,2.53009638104857,3.9377357036740364,2.7986346623881753,C
1.901816929266936,-3.194991017240704,-1.1551601644423504,0.9507227655798705,-2.501769354856001,-3.033911663364621,-1.2260845171358727,D
0.6478182222354198,-0.2288661406302337,-0.15520097799380433,2.177343859343664,3.5613232574054496,2.58828496303681,1.2851636411892688,B
2.8777646585138204,-0.2091675630638683,-1.4737265763556129,-3.5473688457639594,3.998530291941546,-3.1066790317103052,-1.731215766018528,D
-1.548419518398283,0.06923179268274016,1.0514502026590897,-1.1604148454093104,-4.797692415633935,-7.132998685997654,-0.04046339959406353,B
1.0486260136977088,-2.2710403381218383,1.0599675291765205,1.5461239084777745,-2.180826436714768,-2.9218031160117723,-0.5804905908402509,D
3.562613798345511,3.033203168346235,0.23757251298784027,-1.3685190136497734,0.2033288370573798,1.1796068146619092,-1.324177942612766,B
3.064337980679924,0.34331911899559664,0.7244234698263539,-4.969802628023802,1.2016570106865694,-2.6991540001308203,-1.478918840353801,D
-0.6655016198025818,4.075507470372741,-0.6099631110629933,-3.848041529921425,0.08949546125749164,3.492206926680505,3.1251452663740347,B
3.395982502469579,0.21221039628202032,-1.3460978053519945,-0.8578404057222762,0.153200734724817,-1.1752480456768875,3.210543292973101,A
-1.8484004886206733,3.8635165916551473,-0.8713088336338035,-3.808246356426651,0.6949328121574836,-1.187354191017386,4.037262054038212,B
-4.0023300249295755,-1.068229004740419,0.7037385982994141,1.074646484780509,-2.4646333588380402,0.7020537805380069,5.165618332278982,C
1.8183188336308282,1.912085239157793,0.3968693572922994,0.8244664992156983,1.8823492899780427,-1.6488024629169513,-3.1594774201995786,C
4.764166078033805,3.7811113323310943,0.7878589703402603,-6.594735109272817,4.77475084056214,-2.5338986067296645,0.7087980198832229,A
-2.424640531789379,-0.6733031989530858,0.4063611819852679,1.8863011936886842,-3.6362994136930267,-2.4714875793898403,-2.1744832011426283,D
2.206537110610522,-1.4008002046755637,1.0187914403112137,3.000905293413398,-1.359103252603014,-2.664941184618577,-1.8539287682527068,A
-1.2933767945257255,-1.5807916555088655,-0.5605057536838238,-0.42444099449572903,2.5084265664877177,4.759998251947209,1.4371199409962685,B
4.579839879957773,0.6533700076700799,1.6722857508200246,1.7537997747666219,1.001350794605992,-1.6461911753233778,-2.682014845843383,C
-7.292306559860071,-4.0174164232007055,-0.5625932497927146,3.241922748228167,-0.20145343087054735,-1.096746201367511,-2.2430428800843365,D
2.492564619829701,-3.752199245128553,-1.3719941615024838,2.4245305636919907,-0.2242465883852478,-4.488469719000727,-0.316592256415968,A
3.2196198907891707,-1.328748089708576,-0.50413213931052,0.9064180865219542,-0.3040575921547841,0.925898426260735,1.7277034990625078,B
-2.580197199001888,-3.7951541729479707,-0.3696342167513578,2.2328996843833733,3.8396990268611164,1.4871012096585536,-0.3680556172275471,A
1.510540742299213,-1.125819781686669,1.2283322298567279,1.6046765985944034,2.7149371649126195,-2.793244784830308,-3.395371766160454,C
-0.8211393938303619,3.07751813824059,-0.19274829900233217,-2.091559779236008,-0.25923309023959185,-0.07456308172160009,1.8149094180624588,B
3.7770102827646896,-3.5204848964700597,0.43692111672879497,1.861859617504475,2.609983235209728,1.4712639919428074,1.8042223365047005,B
-2.195760919885974,4.300748090088305,0.18440464554813157,1.8984222899080856,1.1541073814260092,-0.0845514673758263,-2.266318586236819,C
1.816937040211012,5.23653978970437,0.00589834543064043,1.3197434239553214,0.6836941106936394,-0.8185985185969962,-2.3700234511450438,C
1.2199512346222823,-0.11009314808135162,0.685630202569684,-2.593399853090736,-4.020625003064758,-4.637370240842928,-2.4708257784234693,B
-1.4186509745313605,1.6085478512505582,0.46669922473430087,-2.609089062555091,0.5634710027420982,2.3383518729600503,4.108030126095458,C
0.6880968461448189,-2.2286775095509785,-1.8428864052629723,-0.05961253515191034,-1.6839596344388195,-4.081607806118162,1.0164961440265614,D
-0.5166771169877706,1.9850413975839005,0.09925487409526229,-1.2752218637781245,-0.12149948195895455,2.8773529017032056,2.068922517988833,B
1.5459906860519965,-2.283555100452669,-1.228081279429801,-1.0098404842862305,3.8462770305890626,-0.6035487205174739,-2.042648967258472,A
-2.58814173970664,-3.0367062825941202,0.6304620850804489,3.2403683526613825,-0.2857577301671179,-0.4351142158538357,-3.0757004617879558,D
0.614077550257704,-0.9938310225862639,0.3323762488628237,1.1122331854933654,4.7899947354952666,4.3878290081089695,0.12244264946445083,B
-2.4625441227965252,-1.9538466822474923,-0.044631380447872085,1.392390174358364,2.0127787936655768,-2.047153321150486,0.28347696624701424,D
-2.087231202702088,2.501258929893543,0.08263892246200608,-0.44201217695352013,0.27475541292442696,1.3730648068806455,2.9762733996730657,B
-2.182336192330781,-2.890073105202898,0.06611884194566636,2.882276687276752,-0.15432473852690043,-0.7697130484073873,-2.509498645167186,D
-2.080530178797689,-1.4443983846193662,0.02016498356307246,2.2662745185020507,-0.5046945042307698,-1.561025166313064,-2.176264812515011,D
1.4101002487040137,-0.5961901128899572,-0.6109329208858247,2.1625423192668207,2.2289361898997306,2.460270396047377,2.7333804652647276,B
1.5576671691655752,-2.3572630211639574,-0.49180357945382375,-1.9458148956531316,1.093231839881257,0.5893114266269737,-1.7680371277067528,D
-5.24239500306208,-2.5170143382069687,-0.2736879099491782,1.3799402218967272,4.633367430977118,2.3607945469584912,-0.10725907355554165,A
0.24167642952904655,4.131686788578408,1.6847158466724361,1.9242831089889187,0.5026827591616165,1.0458048448438073,3.6330717395798704,C
2.4141913694716917,-2.6260549297556266,-0.27306558389724045,2.502617112201894,1.1594759786327988,1.52754619035012,3.2050871094300044,B
-0.3894715973916012,1.6568285684875594,0.640962832833238,-4.190931847986155,-0.3109136471762777,-1.3581547232442657,2.4473688602378845,B
3.587104811359861,-3.4452977620374647,-0.49590906406340146,-1.058824804823729,-1.4522504439141497,-4.921413944245012,-0.2925328610933806,A
1.4199914946352328,2.297899821831864,0.6433133861796226,0.5721263532624798,1.519762963387925,-3.364621544279181,-1.9531564208226242,C
0.9686216420962874,-0.9204319047448206,-1.8425960365685448,-0.5274035297586206,5.447638785990915,3.0614540641168384,-1.539311694241293,B
-1.673919022780054,-2.303841573683526,0.29744349120893754,1.2508521425589982,-4.24284467071599,-2.820938219847571,-1.790392499922793,D
-1.3287568942968264,3.589216916851539,0.04539047299137112,0.9360949655845714,1.4052110616463906,2.234815710030527,0.9181068989279468,C
-1.6263466805961448,4.023187098116397,-1.2853451913709852,-4.095435238669358,2.1167479757729373,1.6706084255103557,2.225374573942118,B
-3.5800700369613843,-1.4766165807455096,0.5618043875282783,2.2351048999324177,1.2489339339406604,-0.7456123519447617,-0.5522126588675134,D
4.423291171526617,-1.7234652884024868,0.2382371323984339,1.6947940248016253,1.0067880037479013,0.19935153878674594,2.9715556254644153,B
-2.9152275650303574,-0.6996350321282798,0.999707761902856,-1.2684226538133094,1.5818428282708938,3.3309929780341037,5.402512566920535,B
0.5826887668939293,4.345962508091715,0.007843777373589794,-2.5953333116258044,4.469158807764094,-0.7906381166848104,2.2806248796275903,A
0.27042732356188504,4.156024520512462,-0.990383880769593,0.3430238843604396,0.4713645150501107,0.6447583210022114,1.8582199400779515,C
2.8694934320611583,-0.13621649478853914,0.45603840579133564,-4.079685125284487,1.3262979280397893,-2.9345578381336654,-1.0628700875507433,D
-0.09105629407239757,3.7492015404020176,1.2878626158847086,1.291516276598145,2.0904077286866953,3.172675222954698,3.163418859836977,C
1.6859456243686726,3.383672592061032,-0.28511287240148286,1.895534684063414,1.476493260995394,-1.8163646474963155,-2.4432904685630943,C
-1.0319214580800893,-2.153515900794032,-0.07848858130883032,1.4043820896421717,-1.359831218697702,2.198849137449556,2.302273618353019,C
-3.079182957542966,-2.529801405267165,-1.0110677892657673,-0.513806719577286,-3.4872980826833335,2.3819548201637715,3.673747966789248,C
0.7812975528869825,-4.396987866333436,-0.23494612199089102,-0.22112271696050811,0.7282963343895728,-0.6089877056071238,-3.8575053126901686,D
0.9059885213275827,2.0451030582943237,2.463002401915457,-2.191188486088991,3.354980693738516,3.31726611485086,1.4221755061795007,D
2.387586423942859,-1.6560612448287484,0.6911249173717944,-2.191910737078495,2.1003760466498504,-2.890424270479518,-1.9575413639289798,D
1.8969719669019638,-2.309501597198365,-1.3687642499818364,-1.3260843379069542,2.3679148505643823,-2.5825775076423985,-2.3049332344188764,D
1.0852781717070497,0.8652837433153935,-1.237307801723939,-1.9265137280524955,-3.8435556767783075,-3.5352049071480276,-1.3777729346840206,B
1.88437839074217,1.1235207673524608,0.7487877148822057,-6.889818716373893,1.6773911887378206,-2.1025432647287907,-0.16828330656240942,A
2.0795242470191417,-1.2069454476849848,0.5260834589990223,-1.9081569903877322,2.8344138012582056,-1.3566979801703227,-0.5073645638626558,D
1.3520745356500328,-3.1632628281521016,-0.9609847058042191,-1.1382860760082985,0.9511236633485933,-1.9059554965044965,-3.0127966767048555,D
3.1328706658343153,3.0972544695312587,-0.036104242409345066,-3.2587524383949953,2.6041399451400826,-0.9168580167513318,2.6791045723519975,B
2.570323113553103,-0.9500956075700491,1.983136737325029,-3.4878012688326123,2.0111366112023115,-2.738789316880432,-2.263604645530522,D
1.3947585554823618,4.135473746246486,-0.11611741180210579,1.4704628314021804,0.9803237979480615,-1.608974765752659,-2.9911354905556387,C
-4.215557805344899,-1.7501917802861802,0.5693818380760046,2.3390873185396455,-4.055196184377835,-2.3211099761543474,-2.792188126469945,D
2.208784061635246,0.625650311491504,-0.2836859242738188,0.7394130498997384,3.7546105543019235,-4.78587684814576,2.1061972834348293,A
2.4551880167782505,2.959953781254071,-1.1209955683340944,-3.718570118264712,2.7716573223798635,-2.3963470969717617,1.137404254770557,A
-0.4315118589529454,0.5258603290958792,1.5561659929713016,0.39878126822184123,2.167683798781963,5.960748119705423,-1.4631219799214805,B
1.962373884596448,1.4156924592855056,0.035988248980585245,3.8251146408845282,3.9758660067255596,-1.6373059192170478,0.6428809671164579,C
-1.8641873893825742,-1.7518284877151271,-0.45452469300957815,0.6220983682428212,-0.08999590726464524,1.6635127830536445,-0.981489601135868,C
-0.881790272359424,0.08539891861815585,1.2307689438290699,1.8401617053414951,2.122739556428538,4.4318526927753545,4.899383350569924,C
2.440402040814876,2.2495376149478457,-1.1823941675366503,-2.492964558428376,-1.9872442011327067,-1.0548630533876637,-1.5321670984639693,B
2.8210604275819215,-0.10377628766259361,0.348983380651499,1.259857294492797,1.11157733825041,1.239245524237505,2.2093152374781093,B
2.1923908804054757,-1.5621822335597562,1.7237999860772923,-2.2099811290691784,1.3217628953505214,-2.7440550588272457,-1.1782642904402891,D
1.9358732433782262,-2.05744803429548,1.423702184187763,2.016314314883649,0.6056936103288,1.4904236765315584,2.183321655955133,B
-3.7661507121785363,-1.673141788790824,1.495532435840981,2.201986064763145,2.5590577164308743,2.2359362117602797,3.261551162838609,C
4.640929494620286,-2.2674354543635205,0.6580467525855646,1.9887675039089467,0.13999183925702718,1.4583482523549056,3.9751865723663222,B
1.0872622116519999,-1.038165185556442,-0.2676413087946353,3.077498537817463,-1.451838191848502,-3.2103799265282804,-1.7688290877788153,A
2.562802600523173,1.0885429602846945,-1.830181091512169,-1.2592375050396603,1.6013484808629066,3.238892056873638,0.4534156575509245,D
-2.653999967866894,-0.8737018393663627,0.8191211933946355,2.505926427819295,-2.7257847736771796,-1.2079838963214775,-3.337367539420707,D
-0.2800828897117871,-2.259180088595336,1.2968745689029166,2.5107973306490745,-2.69096895196635,-0.3291674964115716,-4.546249608950271,A
1.8992069211023985,-1.9618372939585318,0.006600574911092404,-1.9193433811846636,1.8033470598847123,-2.1833302010160125,-2.0089267041767433,D
-1.2748758432211753,0.14958534401858703,-1.042420647369002,0.007883827954678901,2.0609836003658426,6.469370639133881,-1.442967808668607,D
-1.115558873995591,2.7598987748055306,0.4569092301821279,2.2221009028775116,-2.219736594438963,3.5950351036531676,-1.9360734787057798,C
0.17346220742890228,-2.8716383197767468,0.2870008738790375,1.771375806466987,-0.25886313653214366,-2.3946073141136046,-1.6558568075106923,C
0.40610044080313035,0.6328752870295533,1.1413646679584921,-1.7430458341227257,-3.4462400467054577,-3.963544734986238,-1.2502195082431289,B
1.5744507756159578,-3.5347886913044313,-1.8890727586422529,-0.13002428995478832,2.8816704859633298,-2.807920321388174,-2.818376040478432,D
2.1356560778346885,1.7643005201275836,-1.2044035170558463,-2.9875139731091003,2.2614271209169354,2.0702612250215893,1.7050626222862928,D
-2.0972153758603125,-2.6819197724062693,0.722785120490453,1.7418952172225908,-2.6778031387545864,2.4618808344521166,1.9094926391959521,C
1.842821005002833,0.5219964689329786,-0.4446477939376243,2.659857495772002,2.866297078878575,-2.1980512385541022,-1.0885375760261495,C
2.7119974588210765,-1.1390035286962594,-1.2379607898302054,-3.2178895912893886,2.0788878520452516,-3.2837555041114603,-2.222019129342956,D
-3.7579833302375008,2.1927126191694573,-1.1029143871363012,2.336117861820031,3.277625724848612,1.5736050081033925,-0.41308496044719245,C
-2.2388711998588007,-3.7247372616332073,-0.27917135525244496,2.1704315170441038,0.7125272194473942,-1.6983760559015053,-1.1140125434256918,D
2.8083784562007574,-2.047400909717997,-0.2626903951345229,1.5506634951511682,2.2103864398784174,2.3579528404257806,1.8611505743039083,B
1.2798523335712562,2.766237329524575,-0.2120910940046353,-2.2148596699857004,3.3760058608366155,2.078726822574454,2.582285515078169,D
1.3413894411682594,2.8522911019839112,-1.0637326830001963,2.052854073318456,1.4050622963562451,-2.840566490957963,-2.563557308648253,B
3.4018083855455563,3.0156675182945474,-0.3129804534726756,-2.800288651048491,-0.6166441794951809,0.6923620264875243,-3.6257769505584347,B
2.1331381207780296,-1.470388081414307,1.247812159588319,-2.002458421466421,2.7283953959929574,-2.736766169849236,-1.3258218750925588,D
3.9972989120332088,1.7617510531819578,0.712665277503631,-0.7547203925648098,1.2412518446163974,3.14448533520589,0.5885858746128907,D
1.6329286759538033,3.211890641292129,1.111128626272581,-2.8329714663025354,2.5899518712937617,0.752313963399529,3.383222540556059,D
2.680410685971008,0.7866565455156302,0.6825154295169036,-1.8299512608689992,1.125175381931434,3.227833060812988,0.6002373189252577,D
2.056194050748506,-1.4507156823472225,0.8403335779664319,-3.1423110452484853,2.39435625199565,-0.6622843127961884,-2.691972085763978,D
-0.9814883841795135,-2.836363567705356,0.6635162297909228,2.1445660580386106,-1.1067856046049451,-1.360202413337816,-2.4106837192332224,D
-3.186886239026019,0.6965148909505094,1.3416359450500288,3.1571774818322904,3.914642994326167,3.8013227431275016,4.261509295606359,C
-2.411968543027463,-1.5754868955422208,0.4706408922540976,3.3666823172083626,1.5441634859688809,1.3872783711484131,-1.71656387729424,B
-2.917478904864767,-1.2544693137541656,-0.19614852189072107,2.9882121637497745,-2.316952954921764,1.8848152249322219,1.3154042542084765,C
-0.43168931934760857,3.070975292289376,-0.3352852147567594,-2.325532917673323,0.8087213501672941,1.8821257995294993,-0.6364618316707658,B
-5.0759313620285855,-0.0744340847413767,-0.8679033435719972,0.8185044790818492,3.341885401400568,3.101936132084731,-0.7598541272945272,C
-2.2526602198677046,-3.8549209146912435,1.705072427686458,0.7985938204856462,-1.4002071095818045,-3.1683108821368355,-0.4154496132545855,D
-5.277941539901562,-0.13052203949554997,1.5007313545396839,1.713665485217457,-0.573015864967632,-1.2867713115211612,-1.4540076726846076,D
-1.7870401286479605,1.6826031508293435,-0.4018413804376396,3.409899469101802,2.9897110304575505,3.544406957750644,4.233680621563101,C
-1.726043456415613,-4.472737739710803,-0.6729789492752715,1.3842966638748604,2.2362944928549524,-2.750258125651775,1.0069890860349533,D
0.28366110592280136,0.2411553428415587,0.5674166324823126,-2.369324470120839,-4.859944621751324,-3.914438701033106,-4.386196111530397,B
2.830904766811073,3.536217728220631,-0.24543973734825278,0.874073648385056,-0.9078847660583025,-4.326048846747572,-0.22835052826885982,B
-2.589911916958914,-1.0868591216409924,-1.0850851233552394,-0.8511125146664602,-2.041583401452325,0.7781295850314827,3.5166690414462045,C
3.2776424478170805,-1.0129241732806498,1.0349942277857789,-3.734667995402008,1.3736984601091575,-2.4683406251128677,1.6566922519440892,A
-0.9053221587330631,1.9300685750294517,0.19427011027859284,-2.8412824708044386,-2.0578604282046076,-3.252698926507958,-1.729502830499512,B
3.0756580034522876,1.2196214679204165,-0.16056664345717056,-1.6300262699305643,1.8712820206487129,3.26315112357274,0.49767628260216656,D
-2.879282253266314,-0.16548473233392968,-0.140619292538417,-3.2336921425453693,2.917708764118169,0.452144540681384,2.126459006260808,B
2.9011267264794807,1.5598457493370097,0.3252070297462387,-3.790363211492102,2.979780845610898,-3.08466799063972,0.9120955810257498,A
-1.8865122757457253,-3.21540511097896,-0.3169345578741583,5.191949365456899,-3.2302449544355434,4.253217746252888,0.6655047321192806,C
-3.4166211112221756,2.382627246169136,-0.1028389354904632,3.156453188846736,4.406983108832781,1.3421918145365124,2.305455795137741,C
1.9853658417026814,1.6687650355509995,-0.42114712778338653,-2.2280236825976414,2.027807468983335,2.3011886210660566,1.490379000736764,D
-2.086499504544312,-1.7576782339290333,0.3568123844560551,2.6028355071920783,-1.6855336170386037,-1.2577098844067303,-3.3818709883982083,C
1.0110676400470795,3.670165977343549,-0.7735501266060507,-3.591673727605225,3.3965140187443517,1.4234945712988065,3.0163536323733,D
-0.5594009013612959,4.45816120654848,-1.2495467091509072,3.0128265224244775,0.6994037328973326,2.3796160088262472,0.02698197284635162,C
-1.7650446138489313,2.163364681797525,0.612005540148221,-1.5938277374387546,1.7054242930747168,3.9048428171641816,2.9457783810159843,B
1.8808871720586147,-2.155536361070963,-0.1344514372733176,-2.0958205749982586,0.4323276863036847,-2.8894829838753617,-1.9783404621799807,D
-2.5909282023669764,-2.373608301589556,1.5456249981512316,2.1136443495834234,-1.9310945114031353,2.304266502320919,2.8804813394292883,C
-1.4255905243339946,-2.5992640271518948,-0.06765233579450261,1.5709843303205238,0.2575097584558268,-2.0851441016153984,-0.5460602980526661,D
1.9859947307723524,-1.876785104667446,-0.4201474770706801,-1.9341536537594504,1.954007430330691,-1.5304576051640217,-1.3571837265321094,D
1.3315072350132289,-3.187372381574553,0.23003670580381685,-1.41545418959703,-0.9787400780807181,-2.2092273393928696,-2.5649454021073095,D
-1.7888832708231108,-1.8348630372660146,-0.6194576610775935,2.2255482470832018,-0.6818894993056019,-1.3760719394645466,-2.8972307810128473,D
2.199662554934286,0.4471667131901129,0.43180387763973643,-2.84725030773049,0.9672633112530882,1.972210407885214,1.2886233120787183,D
2.278969822832532,1.6339980573303285,0.35256553442680244,0.7793217193294764,1.185970742877756,-1.6238718203413869,-4.666040552847674,C
1.2541159904940904,3.58149741810774,-0.6476340998244188,-2.2774412871957233,2.5091595828391817,-0.052174357258280235,2.9036342570461406,A
-1.131295899953678,1.731963523464128,-0.598550068199948,-1.0953366722864595,-2.6322984885501803,-5.0269950957172975,0.4398015523105987,B
-1.3649608579928025,1.0507070591528225,0.7754785614894202,-3.719339044824973,1.8897709080924314,4.947569231907233,3.1135860949053864,B
-2.939780206739502,-2.830590229925992,-0.6928468914213854,2.265982484580543,2.345177357631358,3.0251822869572527,-1.0755877566785115,A
3.683586865712939,-4.280874651686041,-1.0598952407067221,-0.2972360228802007,-3.098359963122885,-3.2284582648824127,-0.6982859695352495,A
-1.1489407729423073,-1.9749071060128938,-1.3459255556361958,3.049495818412784,-2.6015303802678877,2.50229760313663,1.4708035025109532,C
-5.463230107615012,-1.8173160263468358,-0.27081920922072444,0.5726488693578067,3.9101754776733557,3.6957382866692616,-0.8880375733272619,A
-2.018364250552592,-1.362318717816455,-0.12001860777462103,1.3053782616288365,2.5368233668191373,2.74259011323526,-1.8433018424145444,A
-1.3344156917291086,-4.405319486188237,2.3284323246084337,2.311235494629267,1.8818871603730742,-1.6420901273584356,-0.9706721144207673,D
-0.5548371673445147,-0.4863722618345061,0.12319661208832523,1.6941049697173458,-3.447420480971165,-2.3405596260272734,-2.526757335812622,D
3.567638044003287,-1.1385623348555822,1.5814642876588827,0.430782793888024,-3.450273500589984,-0.22451504014531753,-1.5581515612359436,A
0.4919017480824497,-1.679514006936988,-0.25762194058224497,2.6321469678974094,2.374456679890226,3.7079596603422993,2.0123466436676627,B
3.3311105621664865,1.9315070106463699,0.16619374751605934,-0.17985667661536375,-2.3212485020328524,-2.8975962696738433,-0.9728882296961416,B
-2.928185039798981,0.14575919856514474,0.14972362947048087,-2.791915754060497,3.519282035206679,3.5967471797782147,2.6005011342947544,B
